"Please click on 'Generate Schedule' to get schedule","Нажмите на 'Сгенерировать график' для получения графика"
"Please click on the following link and follow the instructions on the page. {0}","Перейдите по следующей ссылке и следуйте инструкциям на странице. {0}"
"Please click on the following link to set your new password","Перейдите по следующей ссылке для установки нового пароля"
"Please close this window","Закройте это окно"
"Please confirm your action to {0} this document.","Подтвердите действие для {0} этого документа."
"Please contact any of the following users to extend the credit limits for {0}: {1}","Свяжитесь с одним из следующих пользователей для расширения кредитных лимитов для {0}: {1}"
"Please contact any of the following users to {} this transaction.","Свяжитесь с одним из следующих пользователей для {} этой операции."
"Please contact your administrator to extend the credit limits for {0}.","Свяжитесь с администратором для расширения кредитных лимитов для {0}."
"Please contact your system manager to install correct version.","Свяжитесь с менеджером системы для установки правильной версии."
"Please convert the parent account in corresponding child company to a group account.","Преобразуйте родительский счёт в соответствующей дочерней компании в групповой счёт."
"Please create Card first","Сначала создайте карту"
"Please create Customer from Lead {0}.","Создайте Покупателя из Лида {0}."
"Please create Landed Cost Vouchers against Invoices that have 'Update Stock' enabled.","Создайте ваучеры целевой стоимости по счетам-фактурам с включённым флагом 'Обновить запасы'."
"Please create a new Accounting Dimension if required.","Создайте новое измерение учёта, если требуется."
"Please create chart first","Сначала создайте диаграмму"
"Please create purchase from internal sale or delivery document itself","Создайте Заказ поставщику из документа внутренней продажи или доставки непосредственно"
"Please create purchase receipt or purchase invoice for the item {0}","Создайте поступление товаров или счёт-фактуру поставщика для Номенклатуры {0}"
"Please delete Product Bundle {0}, before merging {1} into {2}","Удалите комплект товаров {0} перед объединением {1} в {2}"
"Please delete the field from {0} or add the required doctype.","Удалите поле из {0} или добавьте требуемый тип документа."
"Please do not book expense of multiple assets against one single Asset.","Не резервируйте затраты по нескольким активам в отношении одного единого актива."
"Please do not change the template headings.","Не изменяйте заголовки шаблона."
"Please do not create more than 500 items at a time","Не создавайте более 500 номенклатур одновременно"
"Please duplicate this to make changes","Продублируйте для внесения изменений"
"Please enable Applicable on Booking Actual Expenses","Включите применимость при бронировании фактических расходов"
"Please enable Applicable on Purchase Order and Applicable on Booking Actual Expenses","Включите применимость на Заказ поставщику и применимость при бронировании фактических расходов"
"Please enable Use Old Serial / Batch Fields to make_bundle","Включите использование старых полей серийного номера/партии для создания комплекта"
"Please enable atleast one Social Login Key or LDAP or Login With Email Link before disabling username/password based login.","Включите хотя бы один ключ социального входа или LDAP или вход через ссылку электронной почты перед отключением входа на основе имени пользователя и пароля."
"Please enable only if the understand the effects of enabling this.","Включайте только если вы понимаете последствия включения этого."
"Please enable pop-ups","Включите всплывающие окна"
"Please enable pop-ups in your browser","Включите всплывающие окна в вашем браузере"
"Please enable {0} in the {1}.","Включите {0} в {1}."
"Please enable {} before continuing.","Включите {} перед продолжением."
"Please enable {} in {} to allow same item in multiple rows","Включите {} в {} для разрешения одной Номенклатуры в нескольких строках"
"Please ensure that the {0} account is a Balance Sheet account. You can change the parent account to a Balance Sheet account or select a different account.","Убедитесь, что счёт {0} является счётом бухгалтерского баланса. Вы можете изменить родительский счёт на счёт бухгалтерского баланса или выбрать другой счёт."
"Please ensure that the {0} account {1} is a Payable account. You can change the account type to Payable or select a different account.","Убедитесь, что счёт {0} {1} является счётом к оплате. Вы можете изменить тип счёта на счёт к оплате или выбрать другой счёт."
"Please ensure that your profile has an email address","Убедитесь, что ваш профиль содержит адрес электронной почты"
"Please ensure {} account is a Balance Sheet account.","Убедитесь, что счёт {} является счётом бухгалтерского баланса."
"Please ensure {} account {} is a Receivable account.","Убедитесь, что счёт {} {} является счётом к получению."
"Please enter <b>Difference Account</b> or set default <b>Stock Adjustment Account</b> for company {0}","Введите <b>счёт разницы</b> или установите счёт по умолчанию <b>счёт коррекции запасов</b> для компании {0}"
"Please enter Access Token URL","Укажите URL маркера доступа"
"Please enter Account for Change Amount","Укажите счёт для изменения суммы"
"Please enter Approving Role or Approving User","Укажите роль или пользователя для согласования"
"Please enter Authorize URL","Укажите URL авторизации"
"Please enter Base URL","Укажите базовый URL"
"Please enter Client ID before social login is enabled","Укажите идентификатор клиента перед включением входа через соцсети"
"Please enter Client Secret before social login is enabled","Укажите секрет клиента перед включением входа через соцсети"
"Please enter Cost Center","Укажите центр затрат"
"Please enter Delivery Date","Укажите дату доставки"
"Please enter Employee Id of this sales person","Укажите идентификатор сотрудника этого менеджера по продажам"
"Please enter Expense Account","Укажите счёт расходов"
"Please enter Item Code to get Batch Number","Укажите код номенклатуры для получения номера партии"
"Please enter Item Code to get batch no","Укажите код номенклатуры для получения номера партии"
"Please enter Item first","Сначала укажите номенклатуру"
"Please enter Maintaince Details first","Сначала укажите сведения о техническом обслуживании"
"Please enter OpenID Configuration URL","Укажите URL конфигурации OpenID"
"Please enter Planned Qty for Item {0} at row {1}","Укажите плановое количество для номенклатуры {0} в строке {1}"
"Please enter Preferred Contact Email","Укажите предпочитаемый контактный адрес электронной почты"
"Please enter Production Item first","Сначала укажите производственную номенклатуру"
"Please enter Purchase Receipt first","Сначала укажите приходную накладную"
"Please enter Receipt Document","Укажите документ поступления"
"Please enter Redirect URL","Укажите URL перенаправления"
"Please enter Reference date","Укажите дату отсчёта"
"Please enter Reqd by Date","Укажите требуемую дату"
"Please enter Root Type for account- {0}","Укажите тип корня для счёта {0}"
"Please enter Serial Nos","Укажите серийные номера"
"Please enter Shipment Parcel information","Укажите информацию об упаковке отправления"
"Please enter Stock Items consumed during the Repair.","Укажите запасы, использованные при ремонте"
"Please enter Warehouse and Date","Укажите склад и дату"
"Please enter Write Off Account","Укажите счёт списания"
"Please enter a valid email address.","Укажите корректный адрес электронной почты."
"Please enter both your email and message so that we can get back to you. Thanks!","Укажите вашу электронную почту и сообщение, чтобы мы могли вам ответить. Спасибо!"
"Please enter company first","Сначала укажите компанию"
"Please enter company name first","Сначала укажите наименование компании"
"Please enter default currency in Company Master","Укажите валюту по умолчанию в справочнике «Компания»"
"Please enter message before sending","Укажите сообщение перед отправкой"
"Please enter mobile number first.","Сначала укажите номер телефона."
"Please enter parent cost center","Укажите родительский центр затрат"
"Please enter quantity for item {0}","Укажите количество для номенклатуры {0}"
"Please enter relieving date.","Укажите дату увольнения."
"Please enter serial nos","Введите серийные номера"
"Please enter the company name to confirm","Введите наименование компании для подтверждения"
"Please enter the password","Введите пароль"
"Please enter the password for: <b>{0}</b>","Введите пароль для: <b>{0}</b>"
"Please enter the phone number first","Сначала введите номер телефона"
"Please enter valid Financial Year Start and End Dates","Введите корректные даты начала и окончания финансового года"
"Please enter valid email address","Введите корректный адрес электронной почты"
"Please enter valid mobile nos","Введите корректные номера мобильных телефонов"
"Please enter your new password.","Введите новый пароль"
"Please enter your old password.","Введите старый пароль"
"Please enter {0}","Введите {0}"
"Please enter {0} first","Сначала введите {0}"
"Please fill the Material Requests table","Заполните таблицу запросов материалов"
"Please fill the Sales Orders table","Заполните таблицу заказов покупателей"
"Please fill the following mandatory fields before saving:","Заполните следующие обязательные поля перед сохранением:"
"Please find attached {0}: {1}","см. прикреплённый документ {0}: {1}"
"Please first set Full Name, Email and Phone for the user","Сначала установите полное имя, электронную почту и номер телефона пользователя"
"Please fix overlapping time slots for {0}","Исправьте перекрывающиеся временные слоты для {0}"
"Please fix overlapping time slots for {0}.","Исправьте перекрывающиеся временные слоты для {0}."
"Please hide the standard navbar items instead of deleting them","Скрывайте стандартные элементы панели навигации вместо их удаления"
"Please import accounts against parent company or enable {} in company master.","Импортируйте счета по отношению к головной компании или включите {} в карточку компании"
"Please keep one Applicable Charges, when 'Distribute Charges Based On' is 'Distribute Manually'. For more charges, please create another Landed Cost Voucher.","Оставьте одну применяемую надбавку при выборе 'Распределить надбавки вручную'. Для большего количества надбавок создайте новую ведомость таможенных расходов"
"Please login to post a comment.","Авторизуйтесь для добавления комментария"
"Please make sure the Reference Communication Docs are not circularly linked.","Убедитесь, что документы-ссылки не связаны циклически"
"Please make sure the employees above report to another Active employee.","Убедитесь, что указанные выше сотрудники подчиняются другому активному сотруднику"
"Please make sure the file you are using has 'Parent Account' column present in the header.","Убедитесь, что используемый файл содержит колонку 'Счёт-родитель' в заголовке"
"Please make sure you really want to delete all the transactions for this company. Your master data will remain as it is. This action cannot be undone.","Убедитесь, что вы действительно хотите удалить все транзакции этой компании. Основные данные останутся без изменений. Это действие невозможно отменить"
"Please mention 'Weight UOM' along with Weight.","Укажите 'Единицу измерения массы' вместе с массой"
"Please mention '{0}' in Company: {1}","Укажите '{0}' в компании: {1}"
"Please mention no of visits required","Укажите требуемое количество визитов"
"Please mention the Current and New BOM for replacement.","Укажите текущую и новую спецификацию для замены"
"Please pull items from Delivery Note","Выберите номенклатуру из накладной отпуска"
"Please rectify and try again.","Исправьте и повторите попытку"
"Please refresh or reset the Plaid linking of the Bank {}.","Обновите или переподключите банк {} в Plaid"
"Please refresh to get the latest document.","Обновите страницу для получения последней версии документа"
"Please remove the printer mapping in Printer Settings and try again.","Удалите привязку принтера в параметрах принтеров и повторите попытку"
"Please review the {0} configuration and complete any required financial setup activities.","Проверьте конфигурацию {0} и завершите требуемые действия финансовой настройки"
"Please save before attaching.","Сохраните перед добавлением вложения"
"Please save before proceeding.","Сохраните перед продолжением"
"Please save first","Сначала сохраните"
"Please save the Newsletter before sending","Сохраните Рассылку перед отправкой"
"Please save the document before assignment","Сохраните документ перед назначением"
"Please save the document before removing assignment","Сохраните документ перед удалением назначения"
"Please save the form before previewing the message","Сохраните форму перед предпросмотром сообщения"
"Please save the report first","Сохраните отчёт предварительно"
"Please save to edit the template.","Сохраните для редактирования шаблона"
"Please select <b>Template Type</b> to download template","Выберите <b>Тип шаблона</b> для загрузки шаблона"
"Please select Apply Discount On","Выберите Применить скидку на"
"Please select BOM against item {0}","Выберите Спецификацию для номенклатуры {0}"
"Please select BOM for Item in Row {0}","Выберите Спецификацию для Номенклатуры в строке {0}"
"Please select BOM in BOM field for Item {0}","Выберите Спецификацию в поле Спецификация для Номенклатуры {0}"
"Please select Bank Account","Выберите Расчётный счёт"
"Please select Category first","Выберите Категорию предварительно"
"Please select Charge Type first","Выберите Тип начисления предварительно"
"Please select Company","Выберите Компанию"
"Please select Company and Posting Date to getting entries","Выберите Компанию и Дату проводки для получения записей"
"Please select Company first","Выберите Компанию предварительно"
"Please select Completion Date for Completed Asset Maintenance Log","Выберите Дату завершения для завершённого журнала техническое обслуживание активов"
"Please select Customer first","Выберите Покупателя предварительно"
"Please select DocType first","Выберите Тип документа предварительно"
"Please select Entity Type first","Выберите Тип сущности предварительно"
"Please select Existing Company for creating Chart of Accounts","Выберите существующую Компанию для создания Плана счётов"
"Please select Finished Good Item for Service Item {0}","Выберите Готовую продукцию для Номенклатуры услуги {0}"
"Please select Item Code first","Выберите Код номенклатуры предварительно"
"Please select Maintenance Status as Completed or remove Completion Date","Выберите Статус техническое обслуживание как Завершено или удалите Дату завершения"
"Please select Minimum Password Score","Выберите Минимальный уровень сложности пароля"
"Please select Party Type first","Выберите Тип контрагента предварительно"
"Please select Posting Date before selecting Party","Выберите Дату проводки перед выбором Контрагента"
"Please select Posting Date first","Выберите Дату проводки предварительно"
"Please select Price List","Выберите Прайс-лист"
"Please select Qty against item {0}","Выберите Количество для номенклатуры {0}"
"Please select Sample Retention Warehouse in Stock Settings first","Выберите Склад хранения образцов в Настройках запасов предварительно"
"Please select Serial/Batch Nos to reserve or change Reservation Based On to Qty.","Выберите Серийные/партионные номера для резервирования или измените Основание резервирования на Количество"
"Please select Start Date and End Date for Item {0}","Выберите Дату начала и Дату окончания для Номенклатуры {0}"
"Please select Subcontracting Order instead of Purchase Order {0}","Выберите Заказ субподрядчику вместо Заказа поставщику {0}"
"Please select Unrealized Profit / Loss account or add default Unrealized Profit / Loss account account for company {0}","Выберите счёт Нереализованной прибыли/убытка или добавьте счёт по умолчанию Нереализованная прибыль/убыток для компании {0}"
"Please select X and Y fields","Выберите поля X и Y"
"Please select a BOM","Выберите Спецификацию"
"Please select a Company","Выберите Компанию"
"Please select a Company first.","Выберите Компанию предварительно"
"Please select a Customer","Выберите Покупателя"
"Please select a Delivery Note","Выберите Накладную"
"Please select a DocType in options before setting filters","Выберите тип документа в настройках перед установкой фильтров"
"Please select a Subcontracting Purchase Order.","Выберите Заказ поставщику на субподряд."
"Please select a Supplier","Выберите Поставщика"
"Please select a Warehouse","Выберите Склад"
"Please select a Work Order first.","Сначала выберите Производственный заказ."
"Please select a company.","Выберите организацию."
"Please select a country","Выберите страну"
"Please select a country code for field {1}.","Выберите код страны для поля {1}."
"Please select a customer for fetching payments.","Выберите Покупателя для получения платежей."
"Please select a date","Выберите дату"
"Please select a date and time","Выберите дату и время"
"Please select a default mode of payment","Выберите способ оплаты по умолчанию"
"Please select a field to edit from numpad","Выберите поле для редактирования с клавиатуры"
"Please select a file first.","Сначала выберите файл."
"Please select a file or url","Выберите файл или URL"
"Please select a row to create a Reposting Entry","Выберите строку для создания записи переоценки"
"Please select a supplier for fetching payments.","Выберите Поставщика для получения платежей."
"Please select a valid Purchase Order that has Service Items.","Выберите корректный Заказ поставщику с услугами."
"Please select a valid Purchase Order that is configured for Subcontracting.","Выберите корректный Заказ поставщику, настроенный для субподряда."
"Please select a valid csv file with data","Выберите корректный CSV-файл с данными"
"Please select a valid date filter","Выберите корректный фильтр по дате"
"Please select a value for {0} quotation_to {1}","Выберите значение для {0} Коммерческого предложения {1}"
"Please select an item code before setting the warehouse.","Выберите код Номенклатуры перед указанием Склада."
"Please select applicable Doctypes","Выберите применимые типы документов"
"Please select at least one attribute value","Выберите хотя бы одно значение атрибута"
"Please select at least one row to fix","Выберите хотя бы одну строку для исправления"
"Please select at least one row with difference value","Выберите хотя бы одну строку с разницей"
"Please select atleast 1 column from {0} to sort/group","Выберите хотя бы один столбец из {0} для сортировки/группировки"
"Please select atleast one item to continue","Выберите хотя бы одну Номенклатуру для продолжения"
"Please select atleast one operation to create Job Card","Выберите хотя бы одну Технологическую операцию для создания Маршрутного листа"
"Please select correct account","Выберите корректный счёт"
"Please select date","Выберите дату"
"Please select either the Item or Warehouse or Warehouse Type filter to generate the report.","Выберите фильтр по Номенклатуре, Складу или Типу склада для формирования отчёта."
"Please select item code","Выберите код Номенклатуры"
"Please select items to reserve.","Выберите Номенклатуры для резервирования."
"Please select items to unreserve.","Выберите Номенклатуры для отмены резервирования."
"Please select only one row to create a Reposting Entry","Выберите только одну строку для создания записи переоценки"
"Please select prefix first","Сначала выберите префикс"
"Please select rows to create Reposting Entries","Выберите строки для создания записей переоценки"
"Please select the Company","Выберите организацию"
"Please select the Document Type.","Выберите тип документа."
"Please select the LDAP Directory being used","Выберите используемый каталог LDAP"
"Please select the Multiple Tier Program type for more than one collection rules.","Выберите тип многоуровневой программы для нескольких правил сбора."
"Please select the customer.","Выберите покупателя."
"Please select the document type first","Сначала выберите тип документа"
"Please select the document type first.","Сначала выберите тип документа."
"Please select the required filters","Выберите требуемые фильтры"
"Please select valid document type.","Выберите корректный тип документа."
"Please select weekly off day","Выберите выходной день недели"
"Please select {0}","Выберите {0}"
"Please select {0} first","Сначала выберите {0}"
"Please set 'Apply Additional Discount On'","Установите «Применить дополнительную скидку к»"
"Please set 'Asset Depreciation Cost Center' in Company {0}","Установите «Центр затрат амортизации ОС» в организации {0}"
"Please set 'Gain/Loss Account on Asset Disposal' in Company {0}","Установите «Счёт прибыли/убытка от выбытия ОС» в организации {0}"
"Please set '{0}' in Company: {1}","Установите «{0}» в организации: {1}"
"Please set Account","Установите счёт"
"Please set Account in Warehouse {0} or Default Inventory Account in Company {1}","Установите счёт на Складе {0} или счёт учёта запасов по умолчанию в организации {1}"
"Please set Accounting Dimension {} in {}","Установите аналитику учёта {} в {}"
"Please set Company","Установите организацию"
"Please set Customer Address to determine if the transaction is an export.","Установите адрес покупателя для определения статуса экспортной операции."
"Please set Depreciation related Accounts in Asset Category {0} or Company {1}","Установите счета амортизации в категории ОС {0} или в организации {1}"
"Please set Dropbox access keys in site config or doctype","Установите ключи доступа Dropbox в конфигурации сайта или типе документа"
"Please set Email Address","Установите адрес электронной почты"
"Please set Email/Phone for the contact","Установите электронную почту/телефон контакта"
"Please set Fiscal Code for the customer '%s'","Установите налоговый код для покупателя «%s»"
"Please set Fiscal Code for the public administration '%s'","Установите налоговый код для государственного учреждения «%s»"
"Please set Fixed Asset Account in Asset Category {0}","Установите счёт ОС в категории ОС {0}"
"Please set Fixed Asset Account in {} against {}.","Установите счёт ОС в {} по отношению к {}."
"Please set Opening Number of Booked Depreciations","Установите начальное количество проведённых амортизаций"
"Please set Parent Row No for item {0}","Установите номер родительской строки для номенклатуры {0}"
"Please set Root Type","Установите тип корня"
"Please set Tax ID for the customer '%s'","Установите налоговый идентификатор для покупателя «%s»"
"Please set Unrealized Exchange Gain/Loss Account in Company {0}","Установите счёт нереализованной прибыли/убытка от переоценки в организации {0}"
"Please set VAT Accounts in {0}","Установите счета НДС в {0}"
"Please set Vat Accounts for Company: ""{0}"" in UAE VAT Settings","Установите счета НДС для организации: ""{0}"" в настройках НДС ОАЭ"
"Please set a Company","Установите организацию"
"Please set a Cost Center for the Asset or set an Asset Depreciation Cost Center for the Company {}","Установите центр затрат для ОС или установите центр затрат амортизации ОС для организации {}"
"Please set a Supplier against the Items to be considered in the Purchase Order.","Установите поставщика для номенклатуры, которая будет учитываться в заказе поставщику."
"Please set a default Holiday List for Company {0}","Установите список праздничных дней по умолчанию для компании {0}"
"Please set a default Holiday List for Employee {0} or Company {1}","Установите список праздничных дней по умолчанию для сотрудника {0} или компании {1}"
"Please set a printer mapping for this print format in the Printer Settings","Установите сопоставление принтера для этого формата печати в параметрах принтера"
"Please set account in Warehouse {0}","Установите счёт для Склада {0}"
"Please set an Address on the Company '%s'","Установите адрес в компании '%s'"
"Please set an Expense Account in the Items table","Установите счёт расходов в таблице Номенклатуры"
"Please set an email id for the Lead {0}","Установите адрес электронной почты для Лида {0}"
"Please set at least one row in the Taxes and Charges Table","Установите хотя бы одну строку в таблице Налогов и сборов"
"Please set both the Tax ID and Fiscal Code on Company {0}","Установите ИНН и КПП для компании {0}"
"Please set default Cash or Bank account in Mode of Payment {0}","Установите счёт кассы или банка по умолчанию в способе платежа {0}"
"Please set default Cash or Bank account in Mode of Payment {}","Установите счёт кассы или банка по умолчанию в способе платежа {}"
"Please set default Cash or Bank account in Mode of Payments {}","Установите счёт кассы или банка по умолчанию в способах платежа {}"
"Please set default Exchange Gain/Loss Account in Company {}","Установите счёт курсовой разницы по умолчанию в компании {}"
"Please set default Expense Account in Company {0}","Установите счёт расходов по умолчанию в компании {0}"
"Please set default UOM in Stock Settings","Установите единицу измерения по умолчанию в параметрах Запасов"
"Please set default cost of goods sold account in company {0} for booking rounding gain and loss during stock transfer","Установите счёт себестоимости реализованной продукции по умолчанию в компании {0} для учёта курсовой разницы при передаче со Склада"
"Please set default {0} in Company {1}","Установите {0} по умолчанию в компании {1}"
"Please set filter based on Item or Warehouse","Установите фильтр по Номенклатуре или Складу"
"Please set filters","Установите фильтры"
"Please set filters value in Report Filter table.","Установите значения фильтров в таблице фильтров отчёта"
"Please set one of the following:","Установите одно из следующего:"
"Please set recurring after saving","Установите повторение после сохранения"
"Please set the Customer Address","Установите адрес Покупателя"
"Please set the Default Cost Center in {0} company.","Установите центр затрат по умолчанию в компании {0}"
"Please set the Item Code first","Сначала установите код Номенклатуры"
"Please set the cost center field in {0} or setup a default Cost Center for the Company.","Установите поле центра затрат в {0} или настройте центр затрат по умолчанию для компании"
"Please set the document name","Установите имя документа"
"Please set the following documents in this Dashboard as standard first.","Сначала установите следующие документы на этой панели как стандартные"
"Please set the series to be used.","Установите серию для использования"
"Please set up the Campaign Schedule in the Campaign {0}","Настройте расписание кампании в кампании {0}"
"Please set {0}","Установите {0}"
"Please set {0} first.","Сначала установите {0}"
"Please set {0} for Batched Item {1}, which is used to set {2} on Submit.","Установите {0} для партионной Номенклатуры {1}, которая используется для установки {2} при проведении"
"Please set {0} for address {1}","Установите {0} для адреса {1}"
"Please set {0} in BOM Creator {1}","Установите {0} в конструкторе Спецификации {1}"
"Please set {0} in Company {1} to account for Exchange Gain / Loss","Установите {0} в компании {1} для учёта курсовой разницы"
"Please set {0} to {1}, the same account that was used in the original invoice {2}.","Установите {0} на {1}, тот же счёт, который использовался в первоначальном счёте-фактуре {2}"
"Please setup SMS before setting it as an authentication method, via SMS Settings","Настройте СМС перед установкой в качестве метода аутентификации в параметрах СМС"
"Please setup a message first","Сначала настройте сообщение"
"Please setup and enable a group account with the Account Type - {0} for the company {1}","Настройте и включите групповой счёт с типом счёта {0} для компании {1}"
"Please setup default outgoing Email Account from Settings > Email Account","Установите учётную запись электронной почты по умолчанию в Параметры > Учётная запись электронной почты"
"Please setup default outgoing Email Account from Tools > Email Account","Установите учётную запись электронной почты по умолчанию в Инструменты > Учётная запись электронной почты"
"Please share this email with your support team so that they can find and fix the issue.","Поделитесь этим письмом с командой поддержки, чтобы они смогли найти и устранить проблему"
"Please specify","Укажите"
"Please specify Company","Укажите Организацию"
"Please specify Company to proceed","Укажите Организацию для продолжения"
"Please specify a valid Row ID for row {0} in table {1}","Укажите корректный идентификатор строки {0} в таблице {1}"
"Please specify a valid parent DocType for {0}","Укажите корректный родительский тип документа для {0}"
"Please specify a {0} first.","Укажите {0} в первую очередь"
"Please specify at least one attribute in the Attributes table","Укажите по крайней мере один атрибут в таблице Атрибуты"
"Please specify either Quantity or Valuation Rate or both","Укажите Количество или Цену оценки, или оба значения"
"Please specify from/to range","Укажите диапазон начало/конец"
"Please specify the field from which to attach files","Укажите поле, из которого прикреплять файлы"
"Please specify which date field must be checked","Укажите, какое поле даты необходимо проверить"
"Please specify which value field must be checked","Укажите, какое поле значения необходимо проверить"
"Please try again","Попробуйте ещё раз"
"Please try again in an hour.","Попробуйте ещё раз через час"
"Please update Repair Status.","Обновите Статус ремонта"
"Please update your security settings from desk.","Обновите параметры безопасности в рабочем столе"
"Please update {} before continuing.","Обновите {} перед продолжением"
"Please use a valid LDAP search filter","Используйте корректный фильтр поиска LDAP"
"Please use following links to download file backup.","Используйте следующие ссылки для загрузки резервной копии"
"Please verify your Email Address","Подтвердите адрес электронной почты"
"Please visit https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key for more information.","Посетите https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key для получения дополнительной информации"
"Point Allocation Periodicity","Периодичность начисления баллов"
"Point Of Sale","Точка продажи"
"Point of Sale","Точка продажи"
"Points","Баллы"
"Points Given","Начислено баллов"
"Policy","Политика"
"Policy No","Номер политики"
"Policy number","Номер политики"
"Polling","Опрос"
"Popover Element","Элемент всплывающего окна"
"Popover or Modal Description","Описание всплывающего окна или модального окна"
"Port","Порт"
"Portal","Портал"
"Portal Menu","Меню портала"
"Portal Menu Item","Элемент меню портала"
"Portal Settings","Параметры портала"
"Portal User","Пользователь портала"
"Portal Users","Пользователи портала"
"Portrait","Портрет"
"Position","Должность"
"Possible Supplier","Потенциальный поставщик"
"Post","Опубликовать"
"Post Description Key","Ключ описания должности"
"Post Graduate","Последипломное образование"
"Post Route Key","Ключ маршрута публикации"
"Post Route Key List","Список ключей маршрутов публикации"
"Post Route String","Строка маршрута публикации"
"Post Title Key","Ключ названия должности"
"Post it here, our mentors will help you out.","Опубликуйте здесь, наши наставники вам помогут."
"Postal","Почтовый"
"Postal Code","Почтовый индекс"
"Postal Expenses","Почтовые расходы"
"Posting Date","Дата проводки"
"Posting Date Inheritance for Exchange Gain / Loss","Наследование даты проводки для прибыли/убытка по курсовой разнице"
"Posting Date cannot be future date","Дата проводки не может быть будущей датой"
"Posting Datetime","Дата и время проводки"
"Posting Time","Время проводки"
"Posting Timestamp","Отметка времени проводки"
"Posting date and posting time is mandatory","Дата проводки и время проводки обязательны"
